id,city,latitude,longitude,neighbourhood,zipcode
11238066,NYC,40.71163917,-73.85167762,Forest Hills,11375
6346496,DC,38.92167853,-76.99101628,Brentwood,20018
14783949,LA,34.07078335,-118.2500529,Echo Park,90026
11344203,SF,37.73957189,-122.4142518,Bernal Heights,94110
6425071,LA,34.17721865,-118.3939397,North Hollywood,91607
12623507,Boston,42.36347621,-71.05487378,North End,2109
13449011,LA,34.16609045,-118.2832697,Glendale,91201
58467,LA,34.05248921,-117.747229,null,91766
5136915,NYC,40.6854493,-73.95049179,Bedford-Stuyvesant,11216
16995574,Boston,42.36575858,-71.05560779,North End,2113
2454957,LA,34.07350479,-118.3808173,West Hollywood,90048
14366984,NYC,40.73991889,-73.80928359,Flushing,11365
5593601,NYC,40.67634983,-73.97113465,Prospect Heights,11238
17845650,NYC,40.82581581,-73.93936656,Harlem,10039
1298276,LA,33.78581642,-118.1433488,Long Beach,90804
16442395,NYC,40.68265477,-73.9446632,Bedford-Stuyvesant,11216
17499578,NYC,40.72783698,-73.98336306,East Village,10009
18432454,LA,34.10968222,-118.2947439,null,90027
18414471,LA,34.00908246,-118.4903264,null,90401
2959323,NYC,40.76317758,-73.99309073,Hell's Kitchen,10036
20033730,LA,34.21331324,-118.3901915,North Hollywood,91605
4823953,NYC,40.76498131,-73.91951332,Astoria,11106
16200038,LA,34.11410874,-118.3137365,Hollywood Hills,90068
16179333,SF,37.77294872,-122.4303952,Lower Haight,94117
15344255,Chicago,41.93061409,-87.64856328,Lincoln Park,60614
16014998,NYC,40.67713748,-73.96437015,Prospect Heights,11238
20018128,Chicago,41.88871254,-87.62323549,null,60601
7341424,NYC,40.67579911,-73.94009649,Crown Heights,11213
18342086,LA,34.08663679,-118.3614201,West Hollywood,90046
17255213,LA,34.13496707,-118.1948203,null,90041
1371310,SF,37.79724309,-122.4319387,Pacific Heights,94123
16514039,NYC,40.74363371,-73.97950627,Kips Bay,10016
2158228,NYC,40.69269602,-73.94656216,Bedford-Stuyvesant,11206
11439224,NYC,40.75304913,-73.87245506,Jackson Heights,11372
8762105,SF,37.79208596,-122.4085158,Nob Hill,94108
1721164,NYC,40.66370561,-73.97925783,Park Slope,11215
15785203,Boston,42.35597429,-71.06132776,Downtown Crossing,2108
14570979,LA,34.095398,-118.3012547,East Hollywood,90027
10186684,SF,37.78780147,-122.4097767,Downtown,94102
2011942,NYC,40.80845262,-73.95923911,Morningside Heights,10027
17922433,DC,38.84222112,-76.97879104,null,20032
10016503,Boston,42.34275726,-71.08889888,Fenway/Kenmore,2115
14051814,Chicago,41.87365016,-87.66101381,Little Italy/UIC,60607
5173709,LA,34.11775204,-118.3211153,Hollywood Hills,90068
16674406,NYC,40.78004911,-73.95033128,Upper East Side,10128
8208285,NYC,40.78870182,-73.9473578,East Harlem,10029
6492391,NYC,40.72281515,-73.94174087,Greenpoint,11222
19520430,Chicago,41.88574069,-87.61451479,Loop,60601
16437145,NYC,40.79731988,-73.9487277,East Harlem,10029
9216587,LA,34.07172685,-118.3683681,Mid-Wilshire,90048
4047815,NYC,40.69367642,-73.96710408,Clinton Hill,11205
10710405,NYC,40.74624387,-73.83528349,Flushing,11355
11939910,NYC,40.82127463,-73.95668958,Hamilton Heights,10031
13866814,Chicago,41.9674842,-87.69774799,Lincoln Square,60625
17243776,NYC,40.71017643,-73.94987606,Williamsburg,11211
7517614,LA,34.07209367,-118.286973,Mid-Wilshire,90004
12192041,SF,37.80519317,-122.4214282,Fisherman's Wharf,94109
17680498,LA,34.09393269,-118.4418142,Bel Air/Beverly Crest,90077
13682689,LA,34.10523008,-118.6277092,Topanga,90290
16015716,SF,37.77571085,-122.4629607,Richmond District,94118
9534327,Chicago,41.94982209,-87.65869789,Wrigleyville,60613
15434787,LA,34.16200244,-118.3709378,North Hollywood,91601
17416583,LA,33.77235873,-118.1970395,Long Beach,90802
15310719,DC,38.91121332,-77.05501123,null,20007
14138706,LA,34.03364455,-118.4667377,Santa Monica,90404
20946797,LA,33.98002755,-118.0327963,null,"""00000"""
9331214,LA,34.15946965,-118.5536328,Tarzana,91356
12713937,DC,38.9026817,-77.00130198,Near Northeast/H Street Corridor,20002
16558923,NYC,40.68859838,-73.95148044,Bedford-Stuyvesant,11205
18925067,LA,34.05488716,-118.4436523,Westwood,90024
20085131,NYC,40.62862257,-73.92629294,Flatlands,11234
12851100,NYC,40.8153595,-73.9389665,Harlem,10030
8326389,LA,34.05364247,-118.3169869,null,90019
18586184,NYC,40.83434496,-73.91496308,Concourse,10456
11496612,DC,38.89951137,-77.01550777,null,"""00000"""
20452107,SF,37.77323399,-122.4310261,Lower Haight,94117
1992751,NYC,40.7502448,-73.87848812,Jackson Heights,11372
1913043,LA,34.1496307,-118.3879978,Studio City,91602
16324805,LA,34.09276375,-118.3223547,null,"""00000"""
7245977,LA,34.03989823,-118.2149442,Boyle Heights,90033
14730467,NYC,40.71732652,-73.99858477,Little Italy,10013
8918081,NYC,40.73415341,-73.95724409,Greenpoint,11222
6438519,NYC,40.68347817,-73.95753449,Clinton Hill,11238
2253397,DC,38.89128765,-76.98271022,Kingman Park,20002
4729888,NYC,40.68114953,-73.90998666,Bedford-Stuyvesant,11233
8950064,NYC,40.69532404,-73.91832623,Bushwick,11221
9802131,LA,34.06716053,-118.3483096,Mid-Wilshire,90036
18504861,NYC,40.64232808,-73.97764614,Kensington,11218
12113989,NYC,40.72488819,-73.98956457,East Village,10003
10248407,NYC,40.71666293,-73.99823995,Chinatown,10013
21165104,SF,37.80483939,-122.423022,Fisherman's Wharf,94109
17737806,NYC,40.71289301,-73.98876861,Lower East Side,10002
20725595,NYC,40.6977907,-73.93046999,Bushwick,11221
2994478,NYC,40.75204711,-73.98563877,Midtown,10018
9698056,LA,33.97226113,-117.8940296,null,91748
8516411,NYC,40.74593745,-73.913757,Sunnyside,11377
10474512,Chicago,41.89196435,-87.62765644,River North,60611
21082676,NYC,40.74389589,-73.9797412,Kips Bay,10016
17848252,NYC,40.6788697,-73.99901942,Carroll Gardens,11231
16216234,DC,38.91195971,-77.01116306,Bloomingdale,20001
17776104,LA,34.15908415,-118.4084748,null,91607
16705798,SF,37.77844607,-122.3941315,SoMa,94107
11529144,NYC,40.71274617,-73.95665418,Williamsburg,11211
17191621,NYC,40.67799973,-73.97117898,Prospect Heights,11238
16860546,LA,34.09766497,-118.3558597,Hollywood,90046
5153883,DC,38.94081023,-77.03525051,16th Street Heights,20011
6793945,SF,37.77607684,-122.4409622,Western Addition/NOPA,94117
20230324,NYC,40.68554288,-73.98590509,Boerum Hill,11217
17327395,NYC,40.75250177,-73.88591988,Jackson Heights,11372
14071063,DC,38.94393279,-77.03427358,null,20011
19293035,DC,38.9414302,-77.01799255,Petworth,20011
7223426,SF,37.73366076,-122.4271038,Bernal Heights,94112
20085472,Boston,42.30443377,-71.10967689,Jamaica Plain,2130
20787190,NYC,40.6888772,-73.95862726,Clinton Hill,11238
11926941,NYC,40.7534306,-73.97312661,Midtown East,10017
3876576,NYC,40.68933588,-73.99437907,Cobble Hill,11201
6194718,NYC,40.76252476,-73.99419945,Hell's Kitchen,10036
5299075,NYC,40.69789204,-73.92733467,Bushwick,11221
6361207,NYC,40.71213167,-73.93774421,Williamsburg,11206
10810167,DC,38.92144626,-77.04702251,Kalorama,20009
8889664,SF,37.77113454,-122.432044,Lower Haight,94117
17960485,NYC,40.71992297,-73.95724913,Williamsburg,11249
1614453,NYC,40.79956415,-73.9637088,Upper West Side,10025
11569227,NYC,40.69485647,-73.99858375,Brooklyn Heights,11201
11276602,LA,34.7093067,-118.1659997,null,93534
16895565,Chicago,41.91479368,-87.72477388,null,60647
4523324,Chicago,41.89017547,-87.77456594,Austin,60644
9788435,SF,37.76050206,-122.393553,Potrero Hill,94107
20439520,NYC,40.6956455,-73.92058675,Bushwick,11207
7688481,LA,33.98666862,-118.4687562,Venice,90291
1970177,NYC,40.76212077,-73.96117154,Upper East Side,10065
6165516,LA,34.09995237,-118.3467509,Hollywood,90046
18255194,LA,33.96643585,-118.413411,null,90045
20606772,NYC,40.794226,-73.96956922,Upper West Side,10025
14785240,NYC,40.66367881,-73.95042958,Lefferts Garden,11225
18332319,NYC,40.68154277,-73.95339842,Bedford-Stuyvesant,11216
21090350,LA,34.04560733,-118.5469144,null,90272
6274459,NYC,40.71688541,-74.01023793,Tribeca,10007
11671236,Boston,42.35343888,-71.16881149,Allston-Brighton,2135
13379560,LA,34.06930294,-118.2980375,Mid-Wilshire,90004
1853572,LA,34.05533898,-118.3225279,Mid-Wilshire,90019
7698722,NYC,40.79466453,-73.93683171,East Harlem,10035
9021715,NYC,40.68800616,-73.9313498,Bedford-Stuyvesant,11221
19267073,NYC,40.62053375,-74.03942193,Bay Ridge,11209
9560935,NYC,40.81286761,-73.95186266,Harlem,10027
6090,NYC,40.74471543,-73.91788129,Sunnyside,11104
14293886,DC,38.9135424,-77.03483063,Logan Circle,20009
18314877,LA,34.06839051,-118.294953,null,90020
18547083,NYC,40.7588956,-73.99015384,Hell's Kitchen,10036
14452500,LA,34.1505623,-118.7899061,null,91301
4606675,LA,33.78086829,-118.1512553,Long Beach,90804
14199061,LA,34.0341236,-118.4810487,null,90403
9588992,NYC,40.72275909,-73.98291217,Alphabet City,10009
6020237,LA,34.11636971,-118.4321377,Bel Air/Beverly Crest,90210
18853584,Boston,42.33463323,-71.09964913,Mission Hill,2120
14555866,LA,34.10144316,-118.2287659,Mount Washington,90065
6196860,NYC,40.73177681,-73.95422041,Greenpoint,11222
13914468,NYC,40.70741298,-73.9425449,Williamsburg,11206
11660192,LA,34.00265468,-118.4454626,Mar Vista,90066
14202103,NYC,40.69736476,-73.89955506,Ridgewood,11385
15476718,LA,34.11566164,-118.185589,Highland Park,90042
721762,NYC,40.69662447,-73.97251766,Brooklyn Navy Yard,11205
4090224,SF,37.74497791,-122.432745,Noe Valley,94131
9731780,NYC,40.76725771,-73.81216619,Flushing,11354
6477671,NYC,40.71966374,-74.00297607,Tribeca,10013
14969198,NYC,40.80050836,-73.95457504,Harlem,10026
12093248,SF,37.77114741,-122.4373469,Lower Haight,94117
4463263,NYC,40.6979826,-73.92461541,Bushwick,11221
11547077,LA,34.0436572,-118.3155953,Mid-City,90019
14253149,DC,38.9070646,-77.03757932,Dupont Circle,20005
18240432,NYC,40.79591014,-73.94801204,East Harlem,10029
18463623,NYC,40.70755614,-74.01508069,Financial District,10006
18096795,LA,34.1092786,-118.2722593,Los Feliz,90027
18636769,NYC,40.7196001,-73.96335396,Williamsburg,11211
18674775,LA,34.02640945,-118.7652435,Malibu,90265
843499,LA,33.99071359,-118.440689,Del Rey,90066
15708769,NYC,40.75832039,-73.99178749,Hell's Kitchen,10036
60940,NYC,40.74830547,-73.99651777,Chelsea,10001
14933213,SF,37.74865763,-122.4187051,Mission District,94110
12200075,NYC,40.7869343,-73.97557784,Upper West Side,10024
5934904,Boston,42.33744786,-71.11662479,Coolidge Corner,2446
5835385,SF,37.74998949,-122.4169555,Mission District,94110
15638567,LA,34.00488888,-118.4342879,Mar Vista,90066
3488763,LA,34.06563493,-118.3073709,Mid-Wilshire,90020
23611,NYC,40.72759236,-73.98465747,East Village,10009
6712434,LA,34.03667569,-118.6505045,Malibu,90265
188087,NYC,40.84176339,-73.93599418,Washington Heights,10032
16777909,NYC,40.85772342,-73.93107957,Washington Heights,10040
3966209,NYC,40.68525916,-73.9656527,Clinton Hill,11238
11459743,NYC,40.69003919,-73.83860548,Ozone Park,11416
1290336,NYC,40.68943283,-73.9243996,Bedford-Stuyvesant,11221
2223085,DC,38.97116883,-77.06543258,null,20015
14555440,NYC,40.66100658,-73.94333863,East Flatbush,11225
19439790,NYC,40.74808218,-73.90404411,Woodside,11377
16405094,SF,37.76715056,-122.4175619,Mission District,94103
9790949,NYC,40.68444158,-73.98846918,Boerum Hill,11217
15043805,LA,34.10389717,-118.3035147,Hollywood,90027
6316420,NYC,40.69771951,-73.93035774,Bushwick,11221
16425276,NYC,40.73116545,-73.97867986,Kips Bay,10009
16630650,NYC,40.85046266,-73.94271191,Washington Heights,10033
12549290,SF,37.76789952,-122.4255661,Mission District,94103
2569359,LA,34.05181843,-118.2879839,null,90006
389482,NYC,40.73369284,-73.9922111,Greenwich Village,10003
12207508,NYC,40.74799489,-73.98459749,Midtown,10001
17287421,NYC,40.70744207,-73.94485322,Williamsburg,11206
13362818,NYC,40.6838689,-73.95372959,Bedford-Stuyvesant,11216
4645831,LA,34.09215017,-118.2826434,Hollywood,90029
7358905,LA,34.08842595,-118.3899192,Beverly Hills,90210
6198321,NYC,40.74363978,-73.94675831,Long Island City,11103
9062564,LA,33.96944149,-118.4277131,Westchester/Playa Del Rey,90094
17346072,LA,34.15114684,-117.881657,Glendora,91741
15056192,NYC,40.7611445,-73.9894561,Hell's Kitchen,10036
12538477,LA,34.00920221,-118.4234986,Mar Vista,90066
4694936,LA,33.97829366,-117.8964054,null,91748
20303629,NYC,40.69479972,-73.9510126,Bedford-Stuyvesant,11206
17500913,LA,34.1013451,-118.3198349,Hollywood,90028
10154294,NYC,40.80789617,-73.95102088,Harlem,10027
7901557,LA,34.09471187,-118.276703,Silver Lake,90029
11698006,NYC,40.71729755,-74.00533731,Tribeca,10013
12927565,NYC,40.78919659,-73.97339532,Upper West Side,10024
16664669,NYC,40.76176764,-73.95722449,Upper East Side,10065
11718547,SF,37.72981707,-122.3687332,Bayview,94124
17662923,NYC,40.72917907,-74.00309852,West Village,10014
11999785,NYC,40.69882949,-73.93538769,Bushwick,11206
14256305,Chicago,41.92693453,-87.65752711,Lincoln Park,60614
15938061,Boston,42.33048287,-71.10650653,Mission Hill,2120
644872,NYC,40.58927653,-73.79531335,The Rockaways,11692
21010664,LA,34.09518747,-118.3353505,Hollywood,90038
7916684,NYC,40.68459374,-73.96499001,Clinton Hill,11238
13757434,NYC,40.72114955,-73.98364236,Lower East Side,10002
7539610,NYC,40.75748771,-73.99656686,Hell's Kitchen,10018
114203,LA,34.05337708,-118.2764666,Westlake,90006
13959586,NYC,40.70845068,-73.9539708,Williamsburg,11211
18180417,LA,34.10050166,-118.3427512,Hollywood,90028
7774167,NYC,40.76414301,-73.99403327,Hell's Kitchen,10036
18418264,Chicago,41.77577402,-87.65367749,null,60636
12434953,LA,34.15053969,-118.4632035,Sherman Oaks,91403
14357248,LA,34.00664691,-118.4876664,null,90405
18395089,Boston,42.3382399,-71.08171734,Roxbury,2118
18288595,LA,33.85030799,-118.0762872,Cerritos,90703
15038302,NYC,40.64894913,-73.94838165,Flatbush,11226
8627179,NYC,40.73625915,-73.87142666,Elmhurst,11373
4364924,NYC,40.74322776,-73.99475576,Chelsea,10011
1004578,LA,34.05486107,-118.3859204,South Robertson,90035
18637795,NYC,40.59942892,-74.09934025,Todt Hill,10305
17641436,DC,38.90485114,-77.05228726,West End,20037
6747308,LA,33.98063909,-118.41135,Del Rey,90066
16018937,LA,34.12545871,-118.0631503,null,91007
2089273,LA,34.09192505,-118.3428603,West Hollywood,90038
3522539,NYC,40.74552195,-73.88284657,Elmhurst,11373
19064565,LA,34.05297993,-117.7381397,null,91766
20459351,NYC,40.64681422,-73.9730558,Kensington,11218
6175506,SF,37.75433658,-122.4432571,Twin Peaks,94131
10657771,SF,37.73303148,-122.4420819,Sunnyside,94131
9155021,LA,33.98355262,-118.4590844,Marina Del Rey,90292
11261614,NYC,40.69062653,-73.9719465,Fort Greene,11205
1683677,LA,34.06375491,-118.452342,Westwood,90024
334781,NYC,40.63593056,-73.96076154,Flatbush,11230
16175483,NYC,40.69901296,-73.93966653,Bedford-Stuyvesant,11206
18499623,NYC,40.72145964,-73.98837935,Lower East Side,10002
16609266,LA,34.12436741,-118.3442587,Cahuenga Pass,90068
20074315,SF,37.77361361,-122.3964241,SoMa,94158
16085546,NYC,40.80274485,-73.95000348,Harlem,10026
10096773,Boston,42.28635522,-71.09483015,Mattapan,2126
8447651,NYC,40.69429935,-73.94809774,Bedford-Stuyvesant,11206
6888226,NYC,40.72063861,-73.9967188,Nolita,10012
18254098,NYC,40.75732084,-73.92018627,Astoria,11103
10568208,NYC,40.86742836,-73.92643209,Inwood,10034
15300913,NYC,40.82324728,-73.95121959,Hamilton Heights,10031
761835,Boston,42.34121174,-71.07955075,South End,2118
20053598,Chicago,41.83744785,-87.61857286,Bronzeville,60616
694285,SF,37.80014993,-122.4113545,North Beach,94133
14525485,NYC,40.65848328,-73.95995798,Lefferts Garden,11225
17774240,DC,38.92564364,-77.04036172,Adams Morgan,20009
12972107,NYC,40.69351767,-73.93043862,Bedford-Stuyvesant,11221
11699080,DC,38.90879213,-77.02942369,Logan Circle,20005
11303117,DC,38.93356417,-77.07220547,Cleveland Park,20016
20999485,LA,34.14414168,-118.2615057,Glendale,91204
15984558,NYC,40.73305235,-74.00411825,West Village,10014
14125320,NYC,40.68972746,-73.90722685,Bushwick,11207
18179852,LA,34.00957618,-118.4095753,Culver City,90232
10106280,Chicago,41.97094065,-87.71623766,Albany Park,60625
2521670,LA,34.02867869,-118.2298849,Downtown,90021
15519679,NYC,40.73373576,-73.99983501,West Village,10014
910294,NYC,40.64298263,-73.89035046,Canarsie,11236
7101296,NYC,40.68383482,-73.92226459,Bedford-Stuyvesant,11233
12863157,Boston,42.30519831,-71.11843911,Jamaica Plain,2130
12785422,NYC,40.68838184,-73.90657386,Bushwick,11207
4717440,NYC,40.79903517,-73.93829055,East Harlem,10035
14569495,NYC,40.73221655,-73.99019553,East Village,10003
10856975,NYC,40.84368065,-73.94103147,Washington Heights,10032
12539320,LA,34.0446215,-118.3095852,Mid-City,90019
1635088,NYC,40.65423912,-73.96008057,Flatbush,11226
9546039,LA,34.14246716,-118.3923071,Studio City,91604
14855558,SF,37.80397479,-122.4397056,Marina,94123
9737406,LA,34.0046025,-118.4374219,Mar Vista,90066
14014730,DC,38.90378641,-76.9980197,Near Northeast/H Street Corridor,20002
3251014,NYC,40.7081084,-73.74102982,Jamaica,11429
2058290,SF,37.80217783,-122.4388575,Marina,94123
10341003,NYC,40.72229655,-73.99925077,Soho,10012
65834,NYC,40.77777635,-73.94902087,Upper East Side,10128
4902025,NYC,40.64008079,-73.96579262,Flatbush,11226
15102111,LA,34.08732635,-118.3720994,West Hollywood,90069
15007810,NYC,40.83335882,-73.88636227,Crotona,10460
11276513,NYC,40.85131398,-73.93196283,Washington Heights,10033
16303265,NYC,40.70921552,-73.94722186,Williamsburg,11206
17990823,LA,34.03548439,-118.3708268,null,90034
7698619,NYC,40.7480961,-74.00533299,Chelsea,10011
7128626,Chicago,41.97701876,-87.67242094,Andersonville,60640
20786761,LA,33.97460828,-118.4572455,Marina Del Rey,90292
13532901,NYC,40.75273228,-73.88440311,Jackson Heights,11372
1982258,LA,34.68968579,-117.8381199,null,93535
18129594,NYC,40.76843666,-73.95709059,Upper East Side,10021
17318207,LA,34.05716894,-118.4411476,Westwood,90024
17077518,DC,38.89911265,-76.98316242,Kingman Park,20002
14548579,LA,34.08478661,-118.3620876,null,90046
5679938,LA,34.09935343,-118.3335078,Hollywood,90028
19894934,NYC,40.74330255,-73.98247894,Flatiron District,10016
2668311,LA,34.09232083,-118.3331921,Hollywood,90038
531546,NYC,40.81361128,-73.95176143,Harlem,10027
13116397,NYC,40.71854741,-73.99790987,Chinatown,10013
4053258,Boston,42.34274611,-71.09605448,Fenway/Kenmore,2215
17073997,LA,34.08873187,-118.3232815,Hollywood,90038
6475031,LA,34.06845839,-118.348294,null,90036
4822006,NYC,40.74011975,-74.00138797,Chelsea,10011
3522984,NYC,40.77042654,-73.95557374,Upper East Side,10021
2898128,Chicago,41.88938777,-87.65504619,West Town/Noble Square,60642
1538312,Boston,42.34457204,-71.09980815,Fenway/Kenmore,2215
19084351,NYC,40.742417,-73.98134568,Kips Bay,10016
10251768,SF,37.75335937,-122.4170714,Mission District,94110
20626299,LA,34.00446681,-118.4319379,null,"""00000"""
15600863,NYC,40.82036852,-73.94445367,Harlem,10030
12271038,SF,37.78626584,-122.4165111,Tenderloin,94109
17080066,LA,33.73064119,-118.3005752,San Pedro,90731
732397,LA,34.03830288,-118.3256379,Mid-City,90018
20642311,DC,38.92564308,-77.03843135,Adams Morgan,20009
4019174,NYC,40.73556828,-74.00679863,West Village,10014
8389302,LA,33.99461594,-118.4626957,Venice,90291
17630130,DC,38.97103926,-77.01476473,Takoma,20012
13041230,NYC,40.810275,-73.94638819,Harlem,10027
1890388,DC,38.93879218,-76.97573706,Woodridge,20018
18605601,NYC,40.66868141,-73.93351482,Crown Heights,11213
8859006,NYC,40.70060478,-73.93931051,Bushwick,11206
10550470,LA,34.04459978,-118.2760708,Westlake,90006
3489100,NYC,40.69967153,-73.91442908,Bushwick,11237
11569156,NYC,40.73803071,-73.99690305,Chelsea,10011
964901,Chicago,41.94253277,-87.64824821,Boystown,60657
19012658,NYC,40.6989522,-73.93249317,Bushwick,11206
7843320,LA,34.1047279,-118.3312208,Hollywood,90028
21139451,LA,34.05823068,-118.377038,South Robertson,90035
4128603,NYC,40.70613643,-73.94982592,Williamsburg,11211
5670038,Chicago,41.88934866,-87.62768673,River North,60611
8367125,DC,38.92690522,-77.03501926,Columbia Heights,20009
16178677,Boston,42.31850121,-71.11451134,Jamaica Plain,2130
20679565,NYC,40.6393011,-73.94719543,Flatbush,11226
13015239,Boston,42.35216873,-71.06182044,Chinatown,2116
17857315,Chicago,41.91610808,-87.67195073,Bucktown,60622
8869806,DC,38.93850708,-77.02439807,null,20011
11650429,SF,37.78915875,-122.4401762,Pacific Heights,94115
18874579,Chicago,41.95924153,-87.71094501,null,60618
19946965,NYC,40.63150207,-73.90760677,Canarsie,11236
13094264,NYC,40.66145558,-73.95081085,Lefferts Garden,11222
19014320,NYC,40.75751121,-73.99446147,Hell's Kitchen,10036
634310,LA,34.07688474,-118.3669994,Mid-Wilshire,90048
12605606,NYC,40.72070627,-73.94902448,Greenpoint,11222
8496897,NYC,40.74498869,-73.89532859,Woodside,11377
1753671,SF,37.77920331,-122.4458449,Western Addition/NOPA,94118
11047057,DC,38.89169519,-77.00109765,Capitol Hill,20002
7494144,Boston,42.36690547,-71.05365031,North End,"""00000"""
4540471,Boston,42.3663124,-71.05527544,North End,2113
12453908,LA,33.9801845,-118.4674452,Venice,90291
17865652,NYC,40.68517204,-73.93473343,Bedford-Stuyvesant,11233
14668085,NYC,40.68558599,-73.95397789,Bedford-Stuyvesant,11216
12904489,SF,37.77107071,-122.4311449,Lower Haight,94117
1506702,NYC,40.76140364,-73.99955644,Hell's Kitchen,10036
15087332,NYC,40.7221646,-73.98043447,Alphabet City,10009
17583990,NYC,40.82285718,-73.94595618,Hamilton Heights,10030
13992416,NYC,40.79280928,-73.93955305,East Harlem,10029
8263188,Chicago,41.79708495,-87.59194894,Hyde Park,60615
5959115,NYC,40.81107531,-73.94682464,Harlem,10027
20583769,NYC,40.72704761,-73.9539046,Greenpoint,11222
16204431,SF,37.75353249,-122.4101495,Mission District,94110
3467959,NYC,40.73630708,-74.00611449,West Village,10014
2663243,LA,34.14522686,-118.1981436,Eagle Rock,90041
16073938,NYC,40.78451113,-73.9493897,Upper East Side,10128
19139196,LA,34.08551184,-118.2874327,East Hollywood,90029
3371332,SF,37.75612798,-122.4845582,Outer Sunset,94122
5137640,NYC,40.82076926,-73.94568039,Hamilton Heights,10030
10386360,DC,38.92675697,-77.02505738,Pleasant Plains,20001
14370503,LA,34.10825854,-118.3640056,Hollywood Hills,90046
19020205,NYC,40.70643782,-73.93967718,Williamsburg,11206
19491493,NYC,40.72959668,-74.0018632,Greenwich Village,10012
4301625,Boston,42.33981225,-71.07664616,South End,2118
18545374,LA,34.10290991,-118.3600144,Hollywood Hills,90046
17973795,SF,37.79850832,-122.4206578,Russian Hill,94109
10771400,NYC,40.75077346,-73.997809,Chelsea,10001
19453533,NYC,40.76773813,-73.98522633,Hell's Kitchen,10019
5084563,NYC,40.7373846,-74.00333839,West Village,10014
17935960,Chicago,41.91929009,-87.63953551,Lincoln Park,60614
7160363,SF,37.78504063,-122.4605237,Richmond District,94118
6792417,LA,33.98949791,-118.4460786,Venice,90292
14534634,NYC,40.64287313,-73.90227527,Canarsie,11236
11436874,DC,38.86021024,-76.99207104,Buena Vista,20020
12972200,SF,37.75632697,-122.4238549,Mission District,94110
19927772,LA,34.09989644,-118.3455555,null,90046
13752754,NYC,40.76063185,-73.92800675,Astoria,11106
16040229,NYC,40.81525426,-73.95279321,Harlem,10027
6810199,NYC,40.73021841,-74.00421012,West Village,10014
7204547,NYC,40.79853733,-73.96089358,Upper West Side,10025
17137781,NYC,40.79972139,-73.96182868,Upper West Side,10025
17735336,NYC,40.69454002,-73.97166308,Fort Greene,11205
2127823,LA,34.10248924,-118.3492547,Hollywood,90046
563887,NYC,40.7783754,-73.91383449,Astoria,11105
16960716,NYC,40.76666134,-73.98036153,Midtown,10019
13669613,LA,34.08399029,-118.3254364,Hollywood,90038
14841388,DC,38.92387646,-77.07585405,null,20007
8283646,DC,38.89095194,-76.98163608,Kingman Park,20002
7838393,NYC,40.72638768,-73.98756092,East Village,10003
5924743,LA,34.05127696,-118.3692112,null,90035
20607717,Boston,42.34558426,-71.07668644,South End,2116
17879596,NYC,40.68813258,-73.96588679,Clinton Hill,11238
6589907,LA,34.41288599,-118.4418901,null,91387
14529806,DC,38.90692167,-77.02423792,Shaw,20001
1256778,LA,34.04852957,-118.3812307,null,90035
15731983,LA,34.16874909,-118.4448487,Sherman Oaks,91401
2243266,SF,37.78024577,-122.4319056,Western Addition/NOPA,94115
14805288,LA,33.98103594,-118.4651267,Venice,90291
19466277,NYC,40.74399005,-73.89817458,Woodside,11377
13883334,Boston,42.34380207,-71.09773104,Fenway/Kenmore,2215
17716077,NYC,40.72082105,-73.97916153,Alphabet City,10009
1628130,NYC,40.68806485,-73.92032442,Bedford-Stuyvesant,11221
4215595,NYC,40.70123509,-73.92217725,Bushwick,11237
13116327,LA,34.07942848,-118.3546799,Mid-Wilshire,90036
8353034,SF,37.77540369,-122.4062392,SoMa,94103
9174208,NYC,40.75744818,-73.80823076,Flushing,11355
18731861,NYC,40.7014111,-73.91782379,Bushwick,11237
1721109,LA,33.89036707,-118.4132952,null,90266
16396370,NYC,40.80990512,-73.94058321,Harlem,10037
11734812,NYC,40.7091261,-73.9539749,Williamsburg,11211
12219475,NYC,40.67655969,-73.89578853,East New York,11207
13200896,NYC,40.70699019,-73.93183231,Williamsburg,11206
14369923,LA,34.10221562,-118.3410941,null,90028
17529592,Chicago,41.94422941,-87.65334136,Lakeview,60657
20602769,NYC,40.81705497,-73.94462846,Harlem,10030
3272778,LA,34.02609989,-118.3729633,null,90016
8627596,LA,33.99408285,-118.4780795,Venice,90291
17699602,LA,34.17133306,-118.4120269,Valley Village,91607
14277280,LA,33.8046198,-118.1966454,null,90806
12011978,NYC,40.70532023,-73.9281388,Williamsburg,11237
4220151,Chicago,41.84474336,-87.6833335,null,60608
756928,NYC,40.74282445,-73.94993891,Long Island City,11101
14632608,LA,34.08585916,-118.354372,West Hollywood,90046
3983379,DC,38.88331051,-76.98255098,null,20003
13528873,NYC,40.73494499,-73.95029903,Greenpoint,11222
16790728,Chicago,41.93869016,-87.64426361,Lakeview,60657
20567804,LA,33.98702222,-118.4530963,Venice,90292
1656336,LA,34.05760793,-118.1995541,null,90033
19117780,NYC,40.8834643,-73.89198162,Kingsbridge Heights,10463
1292008,NYC,40.78693663,-73.97384022,Upper West Side,10024
9393134,LA,34.09963811,-118.3493594,Hollywood,90046
9614427,NYC,40.76029789,-73.99865734,Hell's Kitchen,10036
4989680,SF,37.77440399,-122.410778,SoMa,94103
8084550,LA,34.03930397,-118.6715703,Malibu,90265
4715740,NYC,40.74302191,-74.00014638,Chelsea,10011
